id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
40,{data_folder}/dataset/v0/40.wav,132097,Choir singing,Yes I do.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely participating in or attending a religious or musical event.,They are affirming or confirming something in response to a question or statement.,wedding,They are likely participating in a wedding ceremony.,output_6
40,{data_folder}/dataset/v0/40.wav,132097,Choir singing,Yes I do.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely participating in or attending a religious or musical event.,They are affirming or confirming something in response to a question or statement.,wedding,They are likely participating in a wedding ceremony.,output_7
40,{data_folder}/dataset/v0/40.wav,132097,Choir singing,Yes I do.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely participating in or attending a religious or musical event.,They are affirming or confirming something in response to a question or statement.,wedding,They are likely participating in a wedding ceremony.,output_8
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_1
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_2
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_3
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_4
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_5
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_6
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_7
41,{data_folder}/dataset/v0/41.wav,147366,Church bell ringing,What a lovely couple they are!,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely near a church or involved in a church-related event.,They are likely commenting on a couple who appears to be affectionate or happy.,wedding,They are likely attending a wedding or a similar celebratory event.,output_8
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_1
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_2
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_3
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_4
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_5
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_6
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_7
42,{data_folder}/dataset/v0/42.wav,126885,Horse neighing,Hold on tight.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely observing or interacting with a horse.,They are likely engaging in an activity that requires holding onto something tightly.,ride a horse,They are likely riding a horse.,output_8
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_1
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_2
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_3
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_4
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_5
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_6
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_7
43,{data_folder}/dataset/v0/43.wav,159297,Sound of a crowd and horses running,I’ll bet on that one.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are at a crowded event with horses running.,They are deciding to place a bet on something.,horse race,They are likely at a horse race.,output_8
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_1
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_2
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_3
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_4
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_5
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_6
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_7
44,{data_folder}/dataset/v0/44.wav,120155,An electric drill,This painting is beautiful.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely drilling holes or driving screws.,They are likely admiring artwork.,hang,They are likely hanging a painting.,output_8
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_1
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_2
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_3
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_4
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_5
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_6
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_7
45,{data_folder}/dataset/v0/45.wav,103275,An electric drill,What? It's seven in the morning!,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely drilling holes or driving screws.,They are likely reacting in surprise or disbelief to the fact that it is early in the morning.,"disturb,noise",They are likely being disturbed by the noise of an electric drill early in the morning.,output_8
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_1
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_2
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_3
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_4
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_5
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_6
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_7
46,{data_folder}/dataset/v0/46.wav,91783,Spray,Look how dry they are.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely spraying something.,They are likely inspecting or discussing something that appears to be dry.,plants,They are likely spraying plants with water.,output_8
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_1
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_2
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_3
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_4
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_5
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_6
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_7
47,{data_folder}/dataset/v0/47.wav,222908,Sound of spraying,I will kill all of them.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,The speaker is likely spraying.,They are likely discussing or planning a violent or aggressive action.,"insect repellent,pesticide",The speaker is likely spraying insect repellent or pesticide.,output_8
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_1
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_2
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_3
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_4
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_5
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_6
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_7
48,{data_folder}/dataset/v0/48.wav,74303,Sound of spraying,This one is Chanel.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,The speaker is likely spraying,They are likely discussing or identifying a specific item of clothing or accessory.,"perfume,fragrance",They are likely applying a Chanel perfume or fragrance.,output_8
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_1
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_2
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_3
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_4
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_5
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_6
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_7
49,{data_folder}/dataset/v0/49.wav,158206,Traffic,It's taking off in 20 minutes.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely discussing or commenting on traffic conditions.,"They are likely at an airport, preparing to board a flight.",catch,They are likely trying to catch a flight.,output_8
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_1
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_2
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_3
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_4
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_5
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.","What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_6
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.",What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_7
50,{data_folder}/dataset/v0/50.wav,159085,Train,"Please show it, else you pay an amend.",What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely waiting for or boarding a train.,"They are likely discussing or reviewing a document, agreement, or contract.",ticket,They are discussing a missed train ticket purchase.,output_8
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_1
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_2
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_3
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_4
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_5
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_6
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_7
51,{data_folder}/dataset/v0/51.wav,152493,Helicopter,I see him! He's there in the snow!,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely observing or commenting on the presence of a helicopter nearby.,They are likely doing winter outdoor activity such as skiing or snowboarding.,"search,rescue",They are likely conducting a search and rescue operation.,output_8
